"","DIAG","KAP","type","RR","N","prop"
"1521","K51",11,"RR1vs2",0.933666115918623,13251,0.000944697517137302
"1522","K51",11,"RR3vs2",0.880897667858886,13251,0.000944697517137302
"1523","K60",11,"RR1vs2",1.17954904396185,21827,0.00155610238522043
"1524","K60",11,"RR3vs2",0.932473770214899,21827,0.00155610238522043
"1525","K72",11,"RR1vs2",1.72219430791889,5932,0.000422907378436229
"1526","K72",11,"RR3vs2",0.642124423408852,5932,0.000422907378436229
"1527","K82",11,"RR1vs2",1.04376269877277,3454,0.000246244451301203
"1528","K82",11,"RR3vs2",0.852539756547076,3454,0.000246244451301203
"1529","K83",11,"RR1vs2",1.20776453622434,12513,0.000892083618741156
"1530","K83",11,"RR3vs2",0.810590813854274,12513,0.000892083618741156
"1531","K92",11,"RR1vs2",1.63316517534625,35745,0.00254835203004097
"1532","K92",11,"RR3vs2",0.712096799996409,35745,0.00254835203004097
"1533","M13",13,"RR1vs2",1.02736719312648,25386,0.00180983255377312
"1534","M13",13,"RR3vs2",0.858627687357658,25386,0.00180983255377312
"1535","M51",13,"RR1vs2",1.07836044974363,95737,0.00682533440481276
"1536","M51",13,"RR3vs2",0.7343133707262,95737,0.00682533440481276
"1537","N50",14,"RR1vs2",0.989225464296872,18953,0.00135120761016552
"1538","N50",14,"RR3vs2",0.989318989887932,18953,0.00135120761016552
"1539","N84",14,"RR1vs2",1.00380592224868,34506,0.00246002056647345
"1540","N84",14,"RR3vs2",1.04724229072529,34506,0.00246002056647345
"1541","R07",18,"RR1vs2",1.30207559438686,154140,0.0109890329251788
"1542","R07",18,"RR3vs2",0.830330494425146,154140,0.0109890329251788
"1543","R60",18,"RR1vs2",1.27970220716496,23067,0.00164450514133319
"1544","R60",18,"RR3vs2",0.794330488202256,23067,0.00164450514133319
"1545","R74",18,"RR1vs2",1.11547557852925,11027,0.000786142896496342
"1546","R74",18,"RR3vs2",0.887509858179181,11027,0.000786142896496342
"1547","R92",18,"RR1vs2",1.01745979033888,334,2.38117101142449e-05
"1548","R92",18,"RR3vs2",1.07286217384845,334,2.38117101142449e-05
"1549","R93",18,"RR1vs2",0.971585991811764,32963,0.00235001616914926
"1550","R93",18,"RR3vs2",0.845486346022585,32963,0.00235001616914926
"1551","T06",19,"RR1vs2",1.36005604204006,5043,0.000359528305706997
"1552","T06",19,"RR3vs2",0.741303340123973,5043,0.000359528305706997
"1553","T69",19,"RR1vs2",0.809788442359392,199,1.41872165051938e-05
"1554","T69",19,"RR3vs2",0.985343954026619,199,1.41872165051938e-05
"1555","T79",19,"RR1vs2",1.31567184375549,14931,0.00106446899316105
"1556","T79",19,"RR3vs2",0.819009196165068,14931,0.00106446899316105
"1557","T85",19,"RR1vs2",1.12553271797693,9552,0.000680986392249303
"1558","T85",19,"RR3vs2",0.800018609498485,9552,0.000680986392249303
"1559","T94",19,"RR1vs2",1.37763485172623,1135,8.09170388612812e-05
"1560","T94",19,"RR3vs2",0.905425437486658,1135,8.09170388612812e-05
"1561","A42",1,"RR1vs2",1.78696424478342,203,1.44723866862027e-05
"1562","A42",1,"RR3vs2",0.606733160676854,203,1.44723866862027e-05
"1563","A70",1,"RR1vs2",1.37501679136407,117,8.34122779451093e-06
"1564","A70",1,"RR3vs2",0.756565711364693,117,8.34122779451093e-06
"1565","A97",1,"RR1vs2",0.437848554207333,218,1.55417748649862e-05
"1566","A97",1,"RR3vs2",0.964699834037874,218,1.55417748649862e-05
"1567","B23",1,"RR1vs2",1.47767334600488,1350,9.62449360905107e-05
"1568","B23",1,"RR3vs2",1.32142668155724,1350,9.62449360905107e-05
"1569","B49",1,"RR1vs2",1.50562543484391,278,1.981932758012e-05
"1570","B49",1,"RR3vs2",0.752111850651465,278,1.981932758012e-05
"1571","B67",1,"RR1vs2",1.322850990007,100,7.12925452522302e-06
"1572","B67",1,"RR3vs2",0.888222414327976,100,7.12925452522302e-06
"1573","B94",1,"RR1vs2",0.891165216649127,1097,7.82079221416965e-05
"1574","B94",1,"RR3vs2",1.19997874866283,1097,7.82079221416965e-05
"1575","C02",2,"RR1vs2",1.16455477051869,1257,8.96147293820533e-05
"1576","C02",2,"RR3vs2",0.731050034908032,1257,8.96147293820533e-05
"1577","C14",2,"RR1vs2",1.46324282513294,935,6.66585298108352e-05
"1578","C14",2,"RR3vs2",0.600564415894537,935,6.66585298108352e-05
"1579","C21",2,"RR1vs2",1.1269649059277,1796,0.000128041411273005
"1580","C21",2,"RR3vs2",0.814218355867284,1796,0.000128041411273005
"1581","C30",2,"RR1vs2",1.23714346145152,563,4.01377029770056e-05
"1582","C30",2,"RR3vs2",0.770614557001714,563,4.01377029770056e-05
"1583","C37",2,"RR1vs2",0.963166583342875,353,2.51662684740372e-05
"1584","C37",2,"RR3vs2",0.970885323086355,353,2.51662684740372e-05
"1585","C38",2,"RR1vs2",1.19236581759754,500,3.56462726261151e-05
"1586","C38",2,"RR3vs2",0.951775162799473,500,3.56462726261151e-05
"1587","C45",2,"RR1vs2",0.828001315114215,1440,0.000102661265163211
"1588","C45",2,"RR3vs2",0.80485168007266,1440,0.000102661265163211
"1589","C50",2,"RR1vs2",0.909774383926768,43158,0.00307684366799575
"1590","C50",2,"RR3vs2",1.06740822655897,43158,0.00307684366799575
"1591","D38",2,"RR1vs2",1.49915107811246,1423,0.000101449291893924
"1592","D38",2,"RR3vs2",0.737149447540549,1423,0.000101449291893924
"1593","D47",2,"RR1vs2",0.988626739155519,12397,0.000883813683491897
"1594","D47",2,"RR3vs2",0.954144896724214,12397,0.000883813683491897
"1595","D71",3,"RR1vs2",1.1948632161632,215,1.53278972292295e-05
"1596","D71",3,"RR3vs2",0.795796509466638,215,1.53278972292295e-05
"1597","D72",3,"RR1vs2",1.37523442271414,4985,0.000355393338082367
"1598","D72",3,"RR3vs2",0.877678553409878,4985,0.000355393338082367
"1599","E02",4,"RR1vs2",1.59818123915628,147,1.04800041520778e-05
"1600","E02",4,"RR3vs2",0.794637349487301,147,1.04800041520778e-05
"1601","E03",4,"RR1vs2",1.05912321590006,46355,0.00330476593516713
"1602","E03",4,"RR3vs2",1.09894697728642,46355,0.00330476593516713
"1603","F04",5,"RR1vs2",1.1259475429897,595,4.24190644250769e-05
"1604","F04",5,"RR3vs2",1.13196743952595,595,4.24190644250769e-05
"1605","F05",5,"RR1vs2",1.35806029638211,28762,0.00205051618654464
"1606","F05",5,"RR3vs2",0.770478465940169,28762,0.00205051618654464
"1607","F38",5,"RR1vs2",1.76861591543762,539,3.84266818909521e-05
"1608","F38",5,"RR3vs2",0.645322107774853,539,3.84266818909521e-05
"1609","F39",5,"RR1vs2",1.90292454163079,1300,9.26803088278992e-05
"1610","F39",5,"RR3vs2",0.6821858901856,1300,9.26803088278992e-05
"1611","F51",5,"RR1vs2",1.0350244249183,3397,0.000242180776221826
"1612","F51",5,"RR3vs2",1.20242151236456,3397,0.000242180776221826
"1613","F62",5,"RR1vs2",2.48464395863953,2331,0.000166182922982949
"1614","F62",5,"RR3vs2",0.662669982764983,2331,0.000166182922982949
"1615","G10",6,"RR1vs2",1.13666894745924,308,2.19581039376869e-05
"1616","G10",6,"RR3vs2",0.839226738238938,308,2.19581039376869e-05
"1617","G12",6,"RR1vs2",0.949818538424986,2108,0.000150284685391701
"1618","G12",6,"RR3vs2",0.98670752943888,2108,0.000150284685391701
"1619","G25",6,"RR1vs2",1.16589621590894,7666,0.000546528651903597
"1620","G25",6,"RR3vs2",0.820317505023283,7666,0.000546528651903597
"1621","G44",6,"RR1vs2",1.29902797896747,26579,0.00189488456025903
"1622","G44",6,"RR3vs2",0.834491643279602,26579,0.00189488456025903
"1623","G92",6,"RR1vs2",2.27851923946907,182,1.29752432359059e-05
"1624","G92",6,"RR3vs2",0.488311268544486,182,1.29752432359059e-05
"1625","G95",6,"RR1vs2",1.14751693576093,9981,0.000711570894162509
"1626","G95",6,"RR3vs2",0.99695130577661,9981,0.000711570894162509
"1627","H06",7,"RR1vs2",0.979127345467193,1504,0.000107223988059354
"1628","H06",7,"RR3vs2",0.825299008632617,1504,0.000107223988059354
"1629","H15",7,"RR1vs2",1.10756359113684,1409,0.000100451196260392
"1630","H15",7,"RR3vs2",1.18718183496007,1409,0.000100451196260392
"1631","H17",7,"RR1vs2",1.09240040434507,2469,0.000176021294227756
"1632","H17",7,"RR3vs2",0.769877334822986,2469,0.000176021294227756
"1633","H21",7,"RR1vs2",0.994030736574221,1648,0.000117490114575675
"1634","H21",7,"RR3vs2",0.956505398195929,1648,0.000117490114575675
"1635","H27",7,"RR1vs2",1.27501260799614,1699,0.000121126034383539
"1636","H27",7,"RR3vs2",0.888224551648221,1699,0.000121126034383539
"1637","H31",7,"RR1vs2",0.909937633164581,968,6.90111838041588e-05
"1638","H31",7,"RR3vs2",0.951230616416881,968,6.90111838041588e-05
"1639","H34",7,"RR1vs2",1.03264566703631,13237,0.000943699421503771
"1640","H34",7,"RR3vs2",0.974751061188039,13237,0.000943699421503771
"1641","H47",7,"RR1vs2",1.17458470134561,4412,0.00031454270965284
"1642","H47",7,"RR3vs2",1.00526897883697,4412,0.00031454270965284
"1643","H57",7,"RR1vs2",1.01383622918798,23290,0.00166040337892444
"1644","H57",7,"RR3vs2",1.14278762336874,23290,0.00166040337892444
"1645","I15",9,"RR1vs2",1.31886761658177,10153,0.000723833211945893
"1646","I15",9,"RR3vs2",0.78576150968831,10153,0.000723833211945893
"1647","I26",9,"RR1vs2",1.13563114314768,37451,0.00266997711224127
"1648","I26",9,"RR3vs2",0.833907482092451,37451,0.00266997711224127
"1649","I62",9,"RR1vs2",1.24334464036274,1928,0.0001374520272463
"1650","I62",9,"RR3vs2",0.936824811455977,1928,0.0001374520272463
"1651","I63",9,"RR1vs2",1.19291367568601,84596,0.00603106415815766
"1652","I63",9,"RR3vs2",0.810404843018339,84596,0.00603106415815766
"1653","I95",9,"RR1vs2",1.20150860056538,25175,0.00179478982672489
"1654","I95",9,"RR3vs2",0.793290025180255,25175,0.00179478982672489
"1655","J37",10,"RR1vs2",1.43431961868455,2752,0.000196197084534137
"1656","J37",10,"RR3vs2",0.819885886932216,2752,0.000196197084534137
"1657","J41",10,"RR1vs2",1.71057412936866,1166,8.31271077641004e-05
"1658","J41",10,"RR3vs2",0.626740850968947,1166,8.31271077641004e-05
"1659","J81",10,"RR1vs2",1.4352287861028,8847,0.00063072514784648
"1660","J81",10,"RR3vs2",0.690743600638337,8847,0.00063072514784648
"1661","K08",11,"RR1vs2",1.77971166999505,12255,0.000873690142066081
"1662","K08",11,"RR3vs2",0.762916011298673,12255,0.000873690142066081
"1663","K27",11,"RR1vs2",1.65749378019612,5474,0.000390255392710708
"1664","K27",11,"RR3vs2",0.566433692200874,5474,0.000390255392710708
"1665","K42",11,"RR1vs2",1.07577738667653,29370,0.002093862054058
"1666","K42",11,"RR3vs2",0.852537109963114,29370,0.002093862054058
